,reviewText,Category,overall
32270,So Nice I got 2.,Sports_and_Outdoors,1
793247,This is Jazz,CDs_and_Vinyls,1
139209,Great inexpensive reel,Sports_and_Outdoors,1
978926,Sarah doesn't disappoint with her new albulm,CDs_and_Vinyls,1
92575,you won't find a better knife for the money ... or even a little more.,Sports_and_Outdoors,1
1014642,setlist the very best of Elvis Presley Live,CDs_and_Vinyls,1
88538,Great when used correctly,Beauty,1
275553,RUTH BROWN IS ANOTHER 50'S DIVA!,CDs_and_Vinyls,1
154453,My Most Favourite Group of Musicians - The Moody Blues,CDs_and_Vinyls,1
302504,The best compilation of Rossini's overtures available.,CDs_and_Vinyls,1
365262,Great Compilation,CDs_and_Vinyls,1
15879,Great for On the Go Feedings,Baby,1
1000803,excellent job !,CDs_and_Vinyls,1
725366,Lo Fi Cramps,CDs_and_Vinyls,1
135380,BOB GELDOF ( A MAN OF INDIFFERENCE ),CDs_and_Vinyls,1
335340,One of my faves,CDs_and_Vinyls,1
142624,Awesome seat,Baby,1
58618,"Five stars, A Triumph!",CDs_and_Vinyls,1
868087,Amazing,CDs_and_Vinyls,1
792252,Hidden Secret -- LL didn't  PROMOTE this CD well enough,CDs_and_Vinyls,1
32449,Love the girls,Amazon_Instant_Video,1
567696,A really well done DVD,CDs_and_Vinyls,1
907831,THEY'RE BACK.......,CDs_and_Vinyls,1
134085,Great for my dry skin,Beauty,1
102397,A bathtime favorite.,Baby,1
300388,HOW PERFECTIONIST DO YOU WANT TO BE?,CDs_and_Vinyls,1
221030,Steve is awesome!,CDs_and_Vinyls,1
862515,Go girl,CDs_and_Vinyls,1
702164,Much better effort on this one!!,CDs_and_Vinyls,1
447109,"""But that rage kept following me...""",CDs_and_Vinyls,1
57509,LOVE this stuff,Beauty,1
169494,Fast and Easy to setup,Sports_and_Outdoors,1
1083677,Too Good to Pass on.  Great Comeback.,CDs_and_Vinyls,1
337399,Beautiful Person!,CDs_and_Vinyls,1
895110,Stars' best work so far,CDs_and_Vinyls,1
118712,ONE OF THE BEST OF 1980S,CDs_and_Vinyls,1
60832,GREAT SUCCESS,Sports_and_Outdoors,1
8781,I need an Intervention intervention,Amazon_Instant_Video,1
115222,Holds hair all day!,Beauty,1
739430,Shania's Greatest Hits,CDs_and_Vinyls,1
986538,Kovacevich and Brahms,CDs_and_Vinyls,1
666113,How could I not give these guys a five?,CDs_and_Vinyls,1
128894,loved it,Sports_and_Outdoors,1
166645,The New Sound,CDs_and_Vinyls,1
77351,Probably their best,CDs_and_Vinyls,1
188338,A COMMERCIAL BUT FUN ALBUM - barely 5 stars.,CDs_and_Vinyls,1
604413,One word says it all..,CDs_and_Vinyls,1
429678,Tasteful and skilled performance as usual,CDs_and_Vinyls,1
92237,Amazingly Comfortable Saddle,Sports_and_Outdoors,1
120469,Perfect!!!,Sports_and_Outdoors,1
225905,"Simple device that gets the job done! (Works well for airguns, too!)",Sports_and_Outdoors,1
135494,amazing!!!!,Baby,1
500164,THEN & NOW!,CDs_and_Vinyls,1
379837,"BELIEVE, CHER AT HER PEAK",CDs_and_Vinyls,1
480207,How did I miss this album?,CDs_and_Vinyls,1
170584,This is the best one,CDs_and_Vinyls,1
733813,Be Here review,CDs_and_Vinyls,1
164297,I Like This Resonance,CDs_and_Vinyls,1
156896,5 star,Sports_and_Outdoors,1
145047,Awesome snugrider,Baby,1
98477,what a talent,CDs_and_Vinyls,1
161240,I'M IN LOVE.,Beauty,1
249943,Perfect workout shirt w/ amazing moisture wicking,Sports_and_Outdoors,1
21459,Recommend this one,Baby,1
329802,What's Hip-Hop?,CDs_and_Vinyls,1
758551,A great tribute!,CDs_and_Vinyls,1
361948,A Mixing Masterpiece (or will be one...),CDs_and_Vinyls,1
312786,Outstanding recording by Sonny Clark,CDs_and_Vinyls,1
143617,Diva's only !!,Beauty,1
43892,Low Cost Equal Product,Office_Products,1
663751,ying yang,CDs_and_Vinyls,1
732023,Raven's Time is NOW!!,CDs_and_Vinyls,1
472062,Jill Scott,CDs_and_Vinyls,1
276562,Smoothness,CDs_and_Vinyls,1
56929,nothing else like it,CDs_and_Vinyls,1
425683,well-done reissue,CDs_and_Vinyls,1
343684,Five stars for the second act,CDs_and_Vinyls,1
159897,Yes!,Beauty,1
102844,Great!,CDs_and_Vinyls,1
954756,Williams' Country-Rock Inspired CD is Nearly Perfect,CDs_and_Vinyls,1
6278,awesome level and works well for long range,Sports_and_Outdoors,1
334913,Pat Benatar- still number 1 with me...,CDs_and_Vinyls,1
26571,"cyclone feed for tippmann 98, alpha black ect...",Sports_and_Outdoors,1
355466,Great Soundtracks,CDs_and_Vinyls,1
637590,the Art of Perfection,CDs_and_Vinyls,1
912467,Great Album,CDs_and_Vinyls,1
616187,Great CD from a great group,CDs_and_Vinyls,1
119580,Reo Speedwagon,CDs_and_Vinyls,1
143364,Fantastic Journey!,CDs_and_Vinyls,1
17980,The best desktop caddy I have found...,Office_Products,1
359895,Great Debut,CDs_and_Vinyls,1
283582,You need this,Sports_and_Outdoors,1
727881,music,CDs_and_Vinyls,1
366320,Wonderful Mantras,CDs_and_Vinyls,1
878653,Loved by my tweens,CDs_and_Vinyls,1
465967,the future now!,CDs_and_Vinyls,1
570707,Night at the Opera,CDs_and_Vinyls,1
940169,Another great Christmas album,CDs_and_Vinyls,1
916282,15 And Counting....,CDs_and_Vinyls,1
921752,GREAT-EXCELLENT-PERFECT,CDs_and_Vinyls,1
36657,"An enormous band's best offering, bar none...",CDs_and_Vinyls,1
750409,MAN O MAN. IT'S 1982 AND I FEEL 22 AGAIN.,CDs_and_Vinyls,1
989311,A Long Overdue Collaboration Between A Mentor & His Fan: Elton's Best 21st Century Album,CDs_and_Vinyls,1
525582,Whoa.,CDs_and_Vinyls,1
154732,MakeUp Artist Worthy,Beauty,1
73147,So neat!,Baby,1
943109,A lifetime in the making,CDs_and_Vinyls,1
721718,Viva Natasha!,CDs_and_Vinyls,1
578509,melodic/brutal assult !,CDs_and_Vinyls,1
54014,"smells great!!! works very well, no parabens!!!",Beauty,1
619377,Shakira,CDs_and_Vinyls,1
504196,TomCats Screaming Outside,CDs_and_Vinyls,1
108845,Love This Blush,Beauty,1
78547,Trippin' all over,CDs_and_Vinyls,1
541602,Perhaps his best...,CDs_and_Vinyls,1
632387,How a worship album should sound,CDs_and_Vinyls,1
92372,Wonderful Diaper Cover!,Baby,1
1002478,I Can Hear Music!,CDs_and_Vinyls,1
144691,Secure,Baby,1
47884,great,Office_Products,1
240992,Nice and Quick Commuter Pack Solution,Sports_and_Outdoors,1
170329,Pleasant Surprise,CDs_and_Vinyls,1
191281,"If this isn't epic, what is?",CDs_and_Vinyls,1
131486,"A work, you can't deny!",CDs_and_Vinyls,1
963966,Jamey Johnson The Guitar Song,CDs_and_Vinyls,1
542366,For Humperdink lovers and those who want to be,CDs_and_Vinyls,1
133064,Horner At His Best!,CDs_and_Vinyls,1
117540,Great snack cup!,Baby,1
311313,Authectic as heck,CDs_and_Vinyls,1
12006,A Cool Show,Amazon_Instant_Video,1
517691,A Rare Collection,CDs_and_Vinyls,1
145794,Great optic,Sports_and_Outdoors,1
392670,Mandy's Right To Shine,CDs_and_Vinyls,1
541732,Today I step out of your past,CDs_and_Vinyls,1
20971,Not just another 'bar-end' mirror....,Sports_and_Outdoors,1
22522,Here's Five More Stars,CDs_and_Vinyls,1
63296,Careful Buyer,Sports_and_Outdoors,1
143688,"Solid mount.  No cheap plastic....  Buy it, mount it, good times...",Sports_and_Outdoors,1
9436,Best Stapler Ever,Office_Products,1
100767,Dylan's all time (and one of rock's) greatest!!!,CDs_and_Vinyls,1
177948,close to the edge of perfection,CDs_and_Vinyls,1
44419,The best baby carrier!,Baby,1
322818,You Gotta Get,CDs_and_Vinyls,1
159874,"Great padding, true to size.",Sports_and_Outdoors,1
230219,we miss you bradley,CDs_and_Vinyls,1
204826,An Awesomely Sharp Knife!,Sports_and_Outdoors,1
31497,Prefect,Sports_and_Outdoors,1
33676,Great griddle,Sports_and_Outdoors,1
669941,Esposito is virtuoso!!!,CDs_and_Vinyls,1
686459,"Journey...the band you either loved, or loved to hate.",CDs_and_Vinyls,1
59025,*Gasp*,CDs_and_Vinyls,1
848435,Another great CD by Pablo Gilberto!,CDs_and_Vinyls,1
28545,Excellent baby product,Baby,1
755925,Death Metal rich in Melody!!!!!!,CDs_and_Vinyls,1
851671,Refreshing,CDs_and_Vinyls,1
1068207,Don't Dismiss It Because It's Instrumental,CDs_and_Vinyls,1
131016,Fun,Beauty,1
933036,"The soundtrack to ""Twilight"" is excellent!",CDs_and_Vinyls,1
1002444,Fascinating dichotomy,CDs_and_Vinyls,1
239014,Finally I found you F&T !,CDs_and_Vinyls,1
143902,Awesome,Baby,1
970502,Awesome Album,CDs_and_Vinyls,1
305157,a milestone,CDs_and_Vinyls,1
973924,Great Songs & Great Voice of Elvis from High Energy Film - Viva Las Vegas!!,CDs_and_Vinyls,1
75931,Would buy again!,Baby,1
23125,Cute toys,Baby,1
212163,A Masterpiece of Global Proportions,CDs_and_Vinyls,1
777483,LOOOOVE IT,CDs_and_Vinyls,1
101292,Bright light,Sports_and_Outdoors,1
821933,BEST OF CHRIS ISAAKS,CDs_and_Vinyls,1
141952,Sweet kickstand,Sports_and_Outdoors,1
1070459,Five Stars,CDs_and_Vinyls,1
180690,nice but drawbacks,Sports_and_Outdoors,1
289054,Recumbent bike.,Sports_and_Outdoors,1
166231,Invigorating!,Beauty,1
766053,I will miss this stuff,CDs_and_Vinyls,1
214468,Fantastic album,CDs_and_Vinyls,1
83863,Welcome to the Danger Zone!,CDs_and_Vinyls,1
696093,No Sophomore Curse!,CDs_and_Vinyls,1
997130,Brilliant New Christmas Sounds from Annie Lennox!,CDs_and_Vinyls,1
836647,"RICK ""SHAQ"" GOLDSTEIN SAYS: ""THIS TROUT'S A REAL CATCH AND I DISCOVERED ""JUMPING JOE"" TOO!",CDs_and_Vinyls,1
60402,The Jackson 5,CDs_and_Vinyls,1
60925,One Of The Great Classic Motown Albums!,CDs_and_Vinyls,1
2185,An interesting character in his own life....,Amazon_Instant_Video,1
622004,Best SOAD CD available,CDs_and_Vinyls,1
164056,Pete Rock &amp; C.L. Smooth- The Main Ingredient,CDs_and_Vinyls,1
42091,love,Baby,1
182169,What a brush!,Beauty,1
58217,2pac is the G.O.A.T. (Greatest Of All Time).,CDs_and_Vinyls,1
730163,One of my favorite Christmas CDs,CDs_and_Vinyls,1
532097,Best one in a long time,CDs_and_Vinyls,1
81416,love this .. sorta,Beauty,1
14825,Wow,Sports_and_Outdoors,1
649665,Perfect Sequel,CDs_and_Vinyls,1
410481,Duran Duran's videos are a must for every music video fan,CDs_and_Vinyls,1
136693,Great,Sports_and_Outdoors,1
465851,I'LL NEVER STOP PLAYING THIS!,CDs_and_Vinyls,1
765556,Flamenco guitar music,CDs_and_Vinyls,1
824281,OMG!,CDs_and_Vinyls,1
608768,Still an active part of the collection,CDs_and_Vinyls,1
188100,Even better than expected.  Great bag for bolt action rifle.,Sports_and_Outdoors,1
1042947,Classic Petra,CDs_and_Vinyls,1
695116,BSG Reimagined Audio CD,CDs_and_Vinyls,1
109521,beautiful,Baby,1
387833,A pleasent debut for Atlantic and a welcome departure.,CDs_and_Vinyls,1
627959,ALBUM OF 2003,CDs_and_Vinyls,1
12415,Best printer I've ever had - worth the money!,Office_Products,1
315608,You came your way and when you had to go...,CDs_and_Vinyls,1
103416,Love It!,Baby,1
948599,"Reissued at Last, and Still One of Bloomfield's Most Powerful",CDs_and_Vinyls,1
120203,Brings back memories....,CDs_and_Vinyls,1
30495,I LOVE HAVEN,Amazon_Instant_Video,1
35778,great,Office_Products,1
213509,Good chain cleaner,Sports_and_Outdoors,1
9945,Utter Joy,CDs_and_Vinyls,1
81486,Rucci cosmetic organizer,Beauty,1
792514,What is this...?,CDs_and_Vinyls,1
112661,Bad Ass!,Sports_and_Outdoors,1
766395,history of ac/dc via video!,CDs_and_Vinyls,1
25246,"It;s not a lotion, it's a creme",Beauty,1
224754,Excellent,Sports_and_Outdoors,1
27884,Heavy. Heavy duty. Peace of mind. Combined with puncture resistant tires = tanks,Sports_and_Outdoors,1
952464,All grown up-not sold out!,CDs_and_Vinyls,1
178132,Seems Good,Sports_and_Outdoors,1
54383,Husband's Favorite Lotion,Beauty,1
177913,So ok I was actually pretty impressed with it considering I bought it as an emergency backup,Sports_and_Outdoors,1
60547,Great value,Sports_and_Outdoors,1
83198,Still Rings True..,CDs_and_Vinyls,1
99875,best book of shadows yet!,Beauty,1
292282,"Gee, this is better than Parallel Lines",CDs_and_Vinyls,1
93886,Great for curious infants who won't tolerate bassinet!,Baby,1
515598,Twin Brilliance,CDs_and_Vinyls,1
675601,The Incomparable Horowitz,CDs_and_Vinyls,1
206885,Muy Bueno,Sports_and_Outdoors,1
34819,pure inspiration... an essential album,CDs_and_Vinyls,1
644660,One of their best album,CDs_and_Vinyls,1
19478,Great adaptable bath seat,Baby,1
58153,The Greatest @ his best!!!!!,CDs_and_Vinyls,1
58703,Cheap and good fit for the 760,Sports_and_Outdoors,1
195926,"Well made, good modulation feel, stops great",Sports_and_Outdoors,1
160010,Love OXO products,Baby,1
65135,great for any changing table,Baby,1
102097,Perfect for little messes,Baby,1
56295,WONDERFUL STUFF!!,Beauty,1
106057,We bought 2 SE330's 3 years ago and love them. Our son is old enough that he ...,Sports_and_Outdoors,1
488655,Must have...,CDs_and_Vinyls,1
1081768,"5 stars for the playing & conducting, 4 for the program",CDs_and_Vinyls,1
135682,Rediscover the Byrds,CDs_and_Vinyls,1
859677,Pleasantly surprised,CDs_and_Vinyls,1
202607,The music lives on....,CDs_and_Vinyls,1
466492,Peaceful,CDs_and_Vinyls,1
514825,Tool has done it again!,CDs_and_Vinyls,1
13402,Great!,CDs_and_Vinyls,1
387770,HENDRIX AND THE BAND OF GYPSY,CDs_and_Vinyls,1
948,Old Faithful,Office_Products,1
267146,"Great honky tonk music will live on, but he will be missed",CDs_and_Vinyls,1
820260,Two Great Styx Albums On One CD,CDs_and_Vinyls,1
205915,This is an excellent quality laptop case for work and on the go.,Sports_and_Outdoors,1
1037625,Love Born Villain,CDs_and_Vinyls,1
7330,Awesome,Beauty,1
266529,Lansky PS-MED01 BladeMedic,Sports_and_Outdoors,1
269060,No spark of genius?,CDs_and_Vinyls,1
166121,Nice,Sports_and_Outdoors,1
64852,Better than the expensive brands.,Baby,1
275469,Great,Sports_and_Outdoors,1
956330,So good to hear Alice in Chains again!,CDs_and_Vinyls,1
1017961,"ONE HALL, TWO TRIOS & TWO QUARTETS",CDs_and_Vinyls,1
123540,Definitely waterproof and loving them,Baby,1
88457,Great item,Sports_and_Outdoors,1
599330,Almost Makes The CD Obsolete,CDs_and_Vinyls,1
807773,Superb Album,CDs_and_Vinyls,1
603323,Great stuff here...,CDs_and_Vinyls,1
723581,Probally the greatest debut album of all time. Better than my own prision by creed and creed are one the best bands ever .,CDs_and_Vinyls,1
79438,Very Nice,Beauty,1
616829,Feel The Fever!,CDs_and_Vinyls,1
947971,Yet Another Fine Album,CDs_and_Vinyls,1
27764,"Mesmerizing, Spellbinding and Downright Addictive",Amazon_Instant_Video,1
1074253,Daft Punk Providing The Right Dynamic For The New Funk Frontier!,CDs_and_Vinyls,1
90297,Irish Oi! with a bang for your buck!,CDs_and_Vinyls,1
635322,Incredible sophomore effort!,CDs_and_Vinyls,1
71478,the cord,Sports_and_Outdoors,1
98890,Love these!!!,Beauty,1
192199,YOU KEEP ME UP JUST ONE MORE NIGHT...........,CDs_and_Vinyls,1
19990,A must have for camping!,Sports_and_Outdoors,1
274829,A must have.,Sports_and_Outdoors,1
132085,Awesome Luther Vandross,CDs_and_Vinyls,1
1015311,Great album!!!,CDs_and_Vinyls,1
707331,Infamous Keane,CDs_and_Vinyls,1
118417,ONE OF PAUL DESMOND'S BEST ALBUMS REISSUE AGAIN ON COMPACT DISC WITH 3 (THREE) ADDED BONUS ALTERNATE TAKES!,CDs_and_Vinyls,1
273250,Aretha at her Peak,CDs_and_Vinyls,1
827340,different but still pretty good,CDs_and_Vinyls,1
620859,Bits of Mishima blended with Solo Piano and....,CDs_and_Vinyls,1
27253,Great stove for those of us who use it as intended!,Sports_and_Outdoors,1
14344,Snug & Supportive,Sports_and_Outdoors,1
365395,"MGM, you are so stupid!",CDs_and_Vinyls,1
1095864,A Fun CD,CDs_and_Vinyls,1
568425,Classics,CDs_and_Vinyls,1
556865,A Great CD,CDs_and_Vinyls,1
106358,Nice!,Beauty,1
843762,Excellent album,CDs_and_Vinyls,1
394707,A-MA-ZING!,CDs_and_Vinyls,1
13267,My favorite Smitty album,CDs_and_Vinyls,1
94140,Best baby monitor ever!!!!,Baby,1
133654,Best Target For The Money,Sports_and_Outdoors,1
140911,I love this product big time!,Beauty,1
540533,An acquired taste,CDs_and_Vinyls,1
522438,Let me put this album in Perspective...,CDs_and_Vinyls,1
231479,Best firearm lubricant I have used,Sports_and_Outdoors,1
90559,Wear it almost every day!,Sports_and_Outdoors,1
229148,"Deep, Heavy R&B",CDs_and_Vinyls,1
156622,Instence eyes is correct!,Beauty,1
227276,great product for the price,Sports_and_Outdoors,1
791771,A great find!,CDs_and_Vinyls,1
535092,"Great Vocals as Always, But  a Tad Overproduced",CDs_and_Vinyls,1
135636,Weather Reports Magnum Opus,CDs_and_Vinyls,1
920670,Interesting,CDs_and_Vinyls,1
128012,Lucky Town Is An Instant Classic!,CDs_and_Vinyls,1
352543,Iron Maiden's gonna get you,CDs_and_Vinyls,1
491742,The Greatest Line-Up Of The GVB Does It Again!,CDs_and_Vinyls,1
296471,What a breath of fresh air this was in 1990 and it continues to be.,CDs_and_Vinyls,1
448430,Buck 65 - 1200 Hobo Metaforensic- Classic,CDs_and_Vinyls,1
62499,Love this crib,Baby,1
793741,RANKS AMONG BARBRA'S BEST ALBUMS EVER!!,CDs_and_Vinyls,1
978873,John Grant Queen of Denmark,CDs_and_Vinyls,1
15780,"Nice, solid, quality feeling medicine ball",Sports_and_Outdoors,1
414486,SWIMMING IN LIFE'S AQUARIUM,CDs_and_Vinyls,1
249545,"Feels like Titlelist Pro V1, but at about 25% less",Sports_and_Outdoors,1
631500,Sweeeet Harmony,CDs_and_Vinyls,1
196663,Great Skin Mask!,Beauty,1
121735,Cute Hello Kitty style bows,Beauty,1
960298,Early Motown at it's finest!!,CDs_and_Vinyls,1
477544,DESERVES MORE THAN 5 STARS,CDs_and_Vinyls,1
213816,Shaky Start,Sports_and_Outdoors,1
244472,"Reliable Fire, Anywhere",Sports_and_Outdoors,1
144319,PERFECT,Baby,1
1049659,REAL Country,CDs_and_Vinyls,1
97702,Great bargain!,Sports_and_Outdoors,1
56112,The Best Weight Lifting Glove!,Sports_and_Outdoors,1
125211,Perfect for flying!,Baby,1
559839,A Master Songwriter,CDs_and_Vinyls,1
470603,No More Grey Skies,CDs_and_Vinyls,1
64873,OMG - LOVE this!,Beauty,1
978500,A nice blend of orchestral and modern electronic music,CDs_and_Vinyls,1
136794,Panis Angelicus,CDs_and_Vinyls,1
283385,Tough little fixed blade EDC knife,Sports_and_Outdoors,1
1058272,Celebration Day,CDs_and_Vinyls,1
58651,great mattress,Baby,1
487211,A CLASSIC,CDs_and_Vinyls,1
17584,Toasty!,Sports_and_Outdoors,1
66650,Protection Against Beaver Baby,Baby,1
587782,Strange yet captivating,CDs_and_Vinyls,1
109334,STREISAND'S  MEMORIES,CDs_and_Vinyls,1
567101,John Gary at his best,CDs_and_Vinyls,1
966848,Welcome to the Haus of Gaga,CDs_and_Vinyls,1
323611,Smart move to put these game show themes on one album!,CDs_and_Vinyls,1
94705,You get more for what you pay for.,Sports_and_Outdoors,1
94014,Good for curling.,Beauty,1
145778,why buy an aimpoint,Sports_and_Outdoors,1
13535,Wounded Bird single disc vs. Cherry Red double disc,CDs_and_Vinyls,1
856917,Another Masterpiece from Mr Waits,CDs_and_Vinyls,1
220105,STUNNING  IMPORT  MASTERPIECE~BRAVO  CHER!!!,CDs_and_Vinyls,1
81144,Great starter!,Beauty,1
15414,Works as advertised,Office_Products,1
220360,Life is full of mysteries,CDs_and_Vinyls,1
853529,"When I finally fell for this, I fell hard",CDs_and_Vinyls,1
95003,Well made and practical,Sports_and_Outdoors,1
394092,"A brilliant, infuriating artist doing what he does",CDs_and_Vinyls,1
95952,Great for newborn - lots of visual interest,Baby,1
920478,A Whole New Level for the mighty Priest,CDs_and_Vinyls,1
804104,Electric Indeed!!,CDs_and_Vinyls,1
91748,GREAT FOR ACNE PRONE SKIN,Beauty,1
418797,WHOA!  Excellent stuff here.,CDs_and_Vinyls,1
151086,Wow - this stuff really works,Beauty,1
293525,Better than expected!!,Sports_and_Outdoors,1
35498,Furious Flag,CDs_and_Vinyls,1
45310,Love it!,Baby,1
691842,Feels like good music,CDs_and_Vinyls,1
3191,Daughter loves the show!,Amazon_Instant_Video,1
123205,LOVE,Baby,1
84263,MOVEMENT OF JAH PEOPLE!!,CDs_and_Vinyls,1
965066,Close Second,CDs_and_Vinyls,1
251554,Would have to agree that JK has no idea.,CDs_and_Vinyls,1
283779,Fits great,Sports_and_Outdoors,1
150006,Classic and unique--and still a great listen,CDs_and_Vinyls,1
400289,"Fantastic music, but  a redundant release",CDs_and_Vinyls,1
127292,Fantastic,CDs_and_Vinyls,1
127357,very nice brush,Beauty,1
98237,Chicagoan who loves Chicago,CDs_and_Vinyls,1
687957,Definitely one of their best!,CDs_and_Vinyls,1
965569,My Christmas,CDs_and_Vinyls,1
989475,Lady Gaga,CDs_and_Vinyls,1
755640,"Takes me back, happily so....",CDs_and_Vinyls,1
498333,What a way to go out - a cover album? Brilliant,CDs_and_Vinyls,1
447351,Do y'know what the sad part is?,CDs_and_Vinyls,1
163029,Very Surprised!,Beauty,1
153987,Perfect,Sports_and_Outdoors,1
186939,Love this!,Beauty,1
910021,Great performances,CDs_and_Vinyls,1
419546,I Need To Know (The Remixes),CDs_and_Vinyls,1
158785,great wet bag,Baby,1
123263,Fun Christmas album by Queen of Country,CDs_and_Vinyls,1
